nb_ville,type_modification_temperature,type_mutation,temperature_initiale,temperature_finale,alpha,amplitude,max_repetition,temperature_fin_exec,cout,temps_execution
100,1,2,2240,0.016,0.905,25,930,0.016,31.73,0.039
100,1,2,4897,0.013,0.996,19,570,0.013,31.73,0.713
100,1,3,3417,0.016,0.861,17,417,0.016,31.73,0.03
100,1,2,4435,0.018,0.961,25,1384,0.017,31.73,0.108
100,1,2,3458,0.018,0.903,17,122,0.017,31.73,0.04
100,1,3,3151,0.018,0.988,25,2169,0.018,31.73,0.431
100,1,3,4661,0.013,0.963,13,2455,0.013,31.73,0.189
100,1,3,2876,0.014,0.886,15,2363,0.013,31.73,0.142
100,1,2,3377,0.011,0.994,24,2119,0.011,31.73,1.058
100,1,2,3533,0.014,0.931,17,2314,0.014,31.73,0.218
100,1,1,4162,0.014,0.879,13,563,0.013,35.14,0.081
100,1,3,1313,0.013,0.862,23,2453,0.012,35.14,0.099
100,1,3,808,0.011,0.907,15,899,0.011,35.14,0.071
100,1,3,2138,0.015,0.883,13,116,0.014,35.14,0.02
100,1,2,4370,0.012,0.94,22,2323,0.012,35.14,0.096
100,1,1,3301,0.014,0.896,10,1769,0.013,35.14,0.051
100,1,3,3058,0.015,0.896,14,795,0.014,35.14,0.036
100,1,2,4152,0.02,0.971,11,2289,0.019,35.14,0.246
100,1,2,4537,0.014,0.859,23,2147,0.013,35.14,0.077
100,1,1,3246,0.015,0.879,22,2149,0.014,35.14,0.053
100,1,2,4829,0.015,0.861,19,597,0.014,35.14,0.026
100,1,2,1558,0.015,0.993,16,1904,0.015,31.73,0.95
100,1,1,2463,0.013,0.992,14,832,0.013,31.73,0.661
100,1,3,2531,0.017,0.886,22,713,0.016,35.14,0.042
100,1,3,4372,0.018,0.952,11,852,0.017,35.14,0.062
100,1,1,2206,0.011,0.907,24,2326,0.01,35.14,0.092
100,1,1,1872,0.015,0.861,18,1360,0.014,35.14,0.032
100,1,3,3269,0.017,0.969,22,2061,0.017,35.14,0.166
100,1,2,2637,0.014,0.854,19,2084,0.014,35.14,0.043
100,1,1,3076,0.016,0.866,20,1654,0.015,35.14,0.042
100,1,2,1033,0.017,0.861,16,440,0.016,35.14,0.023
100,1,3,2687,0.018,0.981,22,1844,0.018,35.14,0.306
100,1,2,3520,0.014,0.992,23,720,0.014,35.14,0.424
100,1,3,2497,0.018,0.993,23,946,0.018,35.14,0.467
100,1,1,2519,0.013,0.926,24,443,0.012,27.96,0.037
100,1,3,1501,0.012,0.987,11,2089,0.012,35.14,0.4
100,1,2,1237,0.014,0.94,17,2156,0.013,27.96,0.09
100,1,2,1617,0.011,0.973,11,1717,0.011,27.96,0.182
100,1,3,956,0.017,0.996,23,1365,0.017,35.14,0.997
100,1,3,3071,0.019,0.994,14,470,0.019,35.14,0.464
100,1,1,4042,0.015,0.908,19,843,0.014,27.96,0.039
100,1,1,2684,0.011,0.932,20,1822,0.01,27.96,0.089
100,1,1,1518,0.013,0.853,16,566,0.012,27.96,0.04
100,1,3,1591,0.011,0.97,16,930,0.011,27.96,0.124
100,1,1,4404,0.01,0.967,17,1572,0.01,27.96,0.143
100,1,1,3497,0.015,0.873,19,1243,0.015,27.96,0.059
100,1,2,4924,0.014,0.955,25,1759,0.014,27.96,0.1
100,1,2,1708,0.019,0.939,22,189,0.018,27.96,0.047
100,1,1,1608,0.016,0.859,22,679,0.015,27.96,0.031
100,1,2,3492,0.015,0.914,23,127,0.014,27.96,0.039
100,1,2,2356,0.019,0.923,14,2191,0.018,27.96,0.102
100,1,2,1646,0.013,0.93,12,2322,0.013,27.96,0.119
100,1,2,805,0.02,0.965,23,684,0.02,27.96,0.094
100,1,1,2224,0.019,0.874,24,2303,0.018,27.96,0.043
100,1,3,3847,0.01,0.866,19,1352,0.009,27.96,0.046
100,1,2,4039,0.018,0.965,24,1680,0.018,27.96,0.158
100,1,3,3489,0.014,0.897,16,1270,0.013,27.96,0.046
100,1,3,4226,0.013,0.995,22,532,0.013,27.96,0.586
100,1,2,2645,0.017,0.919,10,468,0.016,27.96,0.035
100,1,2,2056,0.016,0.937,13,2262,0.016,27.96,0.097
100,1,2,1141,0.015,0.953,11,1269,0.015,27.96,0.07
100,1,3,1050,0.014,0.87,12,1157,0.013,27.96,0.027
100,1,1,4241,0.013,0.933,12,1601,0.012,27.96,0.064
100,1,1,3759,0.011,0.867,21,1754,0.01,34.37,0.049
100,1,1,1971,0.012,0.968,20,1941,0.012,27.96,0.152
100,1,1,4091,0.016,0.943,20,1484,0.015,34.37,0.084
100,1,3,1439,0.019,0.938,14,808,0.018,34.37,0.047
100,1,1,1339,0.017,0.999,12,1115,0.017,35.14,3.82
100,1,2,3469,0.012,0.937,18,1982,0.011,34.37,0.095
100,1,2,2166,0.018,0.906,20,1251,0.017,34.37,0.041
100,1,3,1454,0.015,0.895,10,1978,0.014,34.37,0.056
100,1,3,2060,0.017,0.883,10,2365,0.015,34.37,0.07
100,1,2,1077,0.016,0.94,21,904,0.016,34.37,0.105
100,1,2,1669,0.014,0.93,25,1809,0.013,34.37,0.065
100,1,3,2659,0.011,0.961,11,825,0.011,34.37,0.125
100,1,2,1637,0.019,0.862,19,2311,0.018,34.37,0.055
100,1,1,2371,0.015,0.95,16,862,0.015,34.37,0.071
100,1,1,4248,0.014,0.966,25,1280,0.014,34.37,0.141
100,1,1,2739,0.015,0.984,16,1668,0.015,34.37,0.265
100,1,2,2726,0.016,0.891,22,543,0.015,34.37,0.042
100,1,1,2181,0.015,0.923,24,1244,0.014,34.37,0.063
100,1,2,2937,0.013,0.863,23,1191,0.012,34.37,0.026
100,1,2,1326,0.013,0.964,19,2436,0.013,34.37,0.153
100,1,1,4326,0.012,0.985,24,535,0.012,34.37,0.178
100,1,1,2219,0.017,0.919,23,1852,0.016,34.37,0.061
100,1,1,2279,0.016,0.877,12,2057,0.015,34.37,0.072
100,1,1,4156,0.012,0.948,15,532,0.012,34.37,0.104
100,1,1,3114,0.02,0.863,11,279,0.018,34.37,0.033
100,1,3,1151,0.019,0.925,19,1405,0.018,34.37,0.052
100,1,2,2379,0.013,0.92,16,660,0.012,34.37,0.046
100,1,3,2387,0.013,0.972,15,1230,0.013,34.37,0.147
100,1,1,4002,0.013,0.854,15,1978,0.011,34.37,0.052
100,1,1,3003,0.013,0.984,10,2015,0.013,34.37,0.425
100,1,1,3035,0.015,0.942,14,466,0.015,34.37,0.048
100,1,1,3959,0.017,0.867,10,737,0.016,29.71,0.021
100,1,3,3431,0.015,0.97,17,1505,0.015,34.37,0.169
100,1,2,2278,0.012,0.915,24,1823,0.012,29.71,0.055
100,1,1,1147,0.012,0.975,21,1076,0.012,29.71,0.137
100,1,1,810,0.013,0.91,12,1212,0.012,29.71,0.05
100,1,2,4193,0.017,0.995,17,1820,0.017,34.37,1.048
100,1,2,3298,0.01,0.952,12,227,0.01,29.71,0.052
100,1,1,818,0.014,0.89,18,2065,0.013,29.71,0.071
100,1,2,4986,0.018,0.969,10,630,0.018,29.71,0.104
100,1,1,3287,0.012,0.954,21,1814,0.012,29.71,0.122
100,1,2,2933,0.017,0.942,21,1605,0.017,29.71,0.122
100,1,3,2343,0.01,0.891,16,1440,0.009,29.71,0.045
100,1,1,1916,0.017,0.942,17,1625,0.017,29.71,0.091
100,1,2,4671,0.014,0.918,14,621,0.014,29.71,0.053
100,1,1,4173,0.012,0.89,13,2194,0.011,29.71,0.1
100,1,3,4775,0.01,0.864,15,1302,0.009,29.71,0.052
100,1,2,4436,0.014,0.94,22,2288,0.014,29.71,0.125
100,1,3,3010,0.016,0.914,21,881,0.015,29.71,0.043
100,1,1,3276,0.014,0.855,20,2152,0.014,29.71,0.034
100,1,1,1269,0.02,0.866,22,1632,0.02,29.71,0.035
100,1,2,1635,0.015,0.855,13,1954,0.013,29.71,0.037
100,1,2,2737,0.018,0.969,11,1414,0.018,29.71,0.175
100,1,2,1913,0.01,0.882,11,1919,0.01,29.71,0.042
100,1,1,1378,0.012,0.856,22,969,0.012,29.71,0.041
100,1,2,4713,0.019,0.869,11,1686,0.018,29.71,0.059
100,1,3,2409,0.014,0.874,25,935,0.013,29.71,0.029
100,1,1,4155,0.016,0.952,18,1788,0.016,29.71,0.118
100,1,3,882,0.016,0.999,15,420,0.016,27.96,2.416
100,1,3,2531,0.02,0.911,23,1657,0.018,29.71,0.051
100,1,3,4282,0.017,0.865,14,632,0.016,29.71,0.036
100,1,1,4707,0.012,0.905,20,2372,0.011,29.71,0.082
100,1,1,833,0.017,0.869,17,732,0.017,29.71,0.032
100,1,1,1693,0.016,0.918,25,1774,0.015,29.71,0.082
100,1,1,3268,0.011,0.937,21,1039,0.011,29.71,0.093
100,1,1,4158,0.013,0.965,25,100,0.013,29.71,0.066
100,1,3,4465,0.019,0.913,25,1867,0.019,29.71,0.083
100,1,2,3429,0.015,0.878,11,1139,0.015,29.71,0.049
100,1,3,979,0.016,0.954,21,387,0.015,29.71,0.06
100,1,1,4721,0.018,0.916,13,167,0.017,29.71,0.032
100,1,3,4713,0.011,0.883,17,756,0.01,29.71,0.042
100,1,3,3189,0.016,0.876,23,111,0.014,29.71,0.037
100,1,2,2185,0.02,0.934,12,2178,0.02,29.71,0.083
100,1,3,1581,0.013,0.999,11,2166,0.013,35.14,5.708
100,1,3,988,0.014,0.917,23,1224,0.014,29.71,0.069
100,1,2,4714,0.013,0.925,13,1184,0.012,29.71,0.085
100,1,1,4963,0.011,0.901,17,1342,0.011,29.71,0.067
100,1,2,1570,0.018,0.922,16,903,0.017,29.71,0.054
100,1,3,2777,0.016,0.86,15,1077,0.016,29.71,0.026
100,1,2,1579,0.01,0.921,11,480,0.01,29.71,0.036
100,1,2,2666,0.011,0.99,12,1635,0.011,29.71,0.575
100,1,1,3928,0.017,0.904,19,2304,0.016,29.71,0.074
100,1,2,1655,0.017,0.966,21,1020,0.016,29.71,0.115
100,1,2,3454,0.015,0.899,22,175,0.015,29.71,0.028
100,1,1,3448,0.014,0.941,16,1747,0.013,29.71,0.106
100,1,2,2108,0.012,0.983,16,334,0.012,29.71,0.141
100,1,1,1201,0.019,0.921,23,549,0.018,36.8,0.033
100,1,1,4688,0.013,0.955,25,1676,0.013,29.71,0.13
100,1,3,3461,0.013,0.966,18,991,0.013,36.8,0.096
100,1,1,876,0.018,0.999,11,631,0.018,27.96,2.861
100,1,1,3901,0.011,0.955,19,1769,0.011,29.71,0.134
100,1,1,1812,0.018,0.879,15,336,0.016,36.8,0.033
100,1,2,2098,0.013,0.881,22,1136,0.012,36.8,0.048
100,1,1,1734,0.017,0.982,24,1391,0.017,29.71,0.236
100,1,2,1025,0.014,0.861,22,1577,0.014,36.8,0.067
100,1,3,2979,0.019,0.965,22,996,0.019,36.8,0.124
100,1,1,824,0.019,0.889,12,969,0.018,36.8,0.039
100,1,2,2780,0.013,0.894,11,766,0.012,36.8,0.035
100,1,2,1919,0.014,0.93,25,1551,0.014,36.8,0.099
100,1,2,4011,0.017,0.931,12,1864,0.016,36.8,0.094
100,1,2,3598,0.018,0.956,17,401,0.017,36.8,0.075
100,1,1,1373,0.011,0.889,22,1594,0.011,36.8,0.062
100,1,2,1910,0.014,0.919,15,362,0.014,36.8,0.048
100,1,1,852,0.017,0.886,12,400,0.016,36.8,0.05
100,1,3,3992,0.014,0.881,14,711,0.013,36.8,0.061
100,1,1,1665,0.017,0.967,20,1297,0.017,36.8,0.245
100,1,3,4760,0.016,0.909,24,214,0.015,36.8,0.068
100,1,3,4578,0.018,0.951,19,2444,0.018,36.8,0.192
100,1,3,1172,0.014,0.919,20,865,0.013,36.8,0.045
100,1,2,808,0.015,0.987,13,226,0.015,36.8,0.19
100,1,3,1485,0.019,0.881,21,1444,0.019,36.8,0.044
100,1,2,2860,0.018,0.883,16,1905,0.016,36.8,0.057
100,1,1,1803,0.017,0.969,17,2234,0.017,36.8,0.175
100,1,1,4168,0.011,0.935,16,1996,0.01,36.8,0.083
100,1,1,2204,0.012,0.983,16,1613,0.012,36.8,0.301
100,1,1,1776,0.013,0.977,25,2354,0.013,36.8,0.264
100,1,1,2108,0.014,0.85,17,106,0.013,36.8,0.024
100,1,3,3683,0.017,0.909,12,1138,0.017,36.8,0.06
100,1,1,2073,0.016,0.955,21,2146,0.016,36.8,0.144
100,1,1,2844,0.011,0.934,13,807,0.011,36.8,0.068
100,1,2,2333,0.019,0.976,13,832,0.019,36.8,0.142
100,1,1,2122,0.017,0.866,13,629,0.016,36.8,0.032
100,1,3,4979,0.012,0.986,24,1236,0.012,36.8,0.303
100,1,1,4741,0.017,0.876,24,1412,0.016,36.8,0.053
100,1,3,1483,0.012,0.951,20,610,0.012,36.8,0.086
100,1,3,1039,0.01,0.96,13,257,0.01,36.8,0.07
100,1,2,3586,0.018,0.96,10,928,0.018,36.8,0.103
100,1,1,908,0.019,0.931,16,2278,0.019,36.8,0.118
100,1,2,1412,0.01,0.949,24,1161,0.01,36.8,0.092
100,1,1,3087,0.02,0.976,20,1198,0.02,36.8,0.148
100,1,2,2179,0.014,0.986,15,1435,0.014,36.8,0.338
100,1,2,981,0.018,0.984,14,656,0.018,36.8,0.165
100,1,2,2544,0.02,0.917,10,2195,0.019,34.52,0.062
100,1,3,2930,0.011,0.94,12,1468,0.011,34.52,0.079
100,1,2,959,0.016,0.907,16,2245,0.016,34.52,0.05
100,1,3,958,0.011,0.991,18,2481,0.011,36.8,0.673
100,1,2,2255,0.02,0.932,16,1544,0.019,34.52,0.064
100,1,2,3649,0.012,0.866,18,327,0.012,34.52,0.022
100,1,3,4493,0.018,0.976,20,2049,0.018,34.52,0.264
100,1,3,1388,0.019,0.947,13,2065,0.019,34.52,0.132
100,1,3,4008,0.016,0.906,14,1887,0.016,34.52,0.066
100,1,1,1232,0.019,0.865,16,2428,0.017,34.52,0.056
100,1,1,2101,0.015,0.867,13,1373,0.013,34.52,0.038
100,1,3,3711,0.017,0.872,25,441,0.016,34.52,0.044
100,1,2,2131,0.017,0.983,14,1949,0.017,34.52,0.323
100,1,1,2700,0.016,0.961,23,1121,0.016,34.52,0.108
100,1,2,4147,0.01,0.912,12,1493,0.009,34.52,0.089
100,1,2,3400,0.018,0.981,17,795,0.018,34.52,0.226
100,1,3,4919,0.02,0.853,21,379,0.017,34.52,0.035
100,1,1,1481,0.014,0.896,21,828,0.013,34.52,0.061
100,1,1,1357,0.014,0.877,21,1920,0.013,34.52,0.052
100,1,2,3312,0.012,0.997,20,1790,0.012,29.71,1.848
100,1,3,1323,0.016,0.858,11,1468,0.016,34.52,0.034
100,1,3,2499,0.014,0.905,24,2319,0.013,34.52,0.085
100,1,1,1568,0.011,0.904,14,939,0.011,34.52,0.045
100,1,3,3394,0.013,0.892,11,2061,0.012,34.52,0.052
100,1,2,944,0.014,0.918,19,1831,0.014,34.52,0.054
100,1,3,1226,0.014,0.989,14,1464,0.014,34.52,0.456
100,1,2,3164,0.013,0.853,24,129,0.011,34.52,0.037
100,1,3,1690,0.019,0.983,21,2121,0.019,34.52,0.389
100,1,2,2577,0.019,0.925,10,211,0.018,34.52,0.059
100,1,3,3318,0.016,0.967,23,1561,0.016,34.52,0.176
100,1,3,3821,0.017,0.941,17,1623,0.017,34.52,0.089
100,1,2,1266,0.016,0.984,18,1813,0.016,34.52,0.374
100,1,3,4738,0.02,0.957,10,1023,0.02,34.52,0.098
100,1,3,2201,0.011,0.899,18,608,0.011,28.58,0.042
100,1,2,3213,0.014,0.973,16,174,0.014,28.58,0.093
100,1,2,3531,0.014,0.867,10,2329,0.012,28.58,0.041
100,1,2,4090,0.013,0.912,22,1660,0.012,28.58,0.057
100,1,3,872,0.013,0.889,12,279,0.012,28.58,0.029
100,1,3,4940,0.018,0.936,16,283,0.017,28.58,0.038
100,1,3,4254,0.016,0.915,19,1904,0.015,28.58,0.057
100,1,1,837,0.01,0.996,15,2430,0.01,36.8,1.489
100,1,2,2715,0.017,0.957,14,1943,0.017,28.58,0.105
100,1,2,893,0.018,0.939,18,1404,0.018,28.58,0.053
100,1,2,2297,0.017,0.858,15,1245,0.015,28.58,0.03
100,1,1,1491,0.014,0.987,14,341,0.014,28.58,0.17
100,1,3,2740,0.018,0.993,19,2247,0.018,34.52,0.811
100,1,2,2858,0.013,0.852,20,236,0.013,28.58,0.026
100,1,3,1635,0.012,0.945,24,2272,0.012,28.58,0.111
100,1,2,1805,0.016,0.977,18,351,0.016,28.58,0.094
100,1,2,971,0.011,0.99,21,1183,0.011,28.58,0.39
100,1,3,2352,0.011,0.993,14,1853,0.011,34.52,0.69
100,1,1,1700,0.016,0.978,19,2459,0.016,28.58,0.309
100,1,3,3497,0.018,0.867,10,1244,0.016,28.58,0.07
100,1,1,4516,0.017,0.894,14,990,0.016,28.58,0.052
100,1,2,3158,0.011,0.855,19,106,0.01,28.58,0.023
100,1,2,3061,0.015,0.922,25,2288,0.014,28.58,0.07
100,1,1,882,0.014,0.985,12,2328,0.014,28.58,0.35
100,1,2,1375,0.013,0.859,25,1096,0.011,28.58,0.029
100,1,2,4539,0.017,0.853,14,1919,0.016,28.58,0.04
100,1,2,3863,0.014,0.938,23,2433,0.014,28.58,0.093
100,1,2,4437,0.017,0.926,11,1858,0.016,28.58,0.061
100,1,1,4354,0.012,0.906,11,1732,0.012,28.58,0.046
100,1,3,4015,0.013,0.911,19,938,0.013,28.58,0.049
100,1,3,962,0.015,0.949,25,796,0.015,28.58,0.058
100,1,3,2766,0.019,0.872,23,646,0.018,28.58,0.032
100,1,3,1021,0.014,0.949,11,2246,0.014,28.58,0.099
100,1,2,3062,0.011,0.948,15,1815,0.011,31.99,0.093
100,1,1,859,0.012,0.947,20,118,0.012,31.99,0.055
100,1,3,4613,0.011,0.95,17,733,0.011,31.99,0.072
100,1,3,1789,0.01,0.912,18,1348,0.009,31.99,0.052
100,1,2,2819,0.018,0.99,25,2264,0.018,28.58,0.634
100,1,3,3451,0.019,0.96,10,721,0.019,31.99,0.077
100,1,3,1898,0.017,0.937,10,194,0.017,31.99,0.034
100,1,2,1564,0.01,0.949,22,1008,0.01,31.99,0.052
100,1,1,4041,0.012,0.976,18,199,0.012,31.99,0.085
100,1,1,3593,0.012,0.898,13,533,0.011,31.99,0.035
100,1,1,3078,0.018,0.978,18,2076,0.018,31.99,0.205
100,1,2,1138,0.014,0.903,24,843,0.014,31.99,0.044
100,1,2,1497,0.017,0.966,12,1886,0.017,31.99,0.139
100,1,1,2415,0.014,0.931,10,838,0.014,31.99,0.059
100,1,3,1702,0.019,0.861,22,714,0.017,31.99,0.021
100,1,1,4755,0.019,0.872,17,1534,0.018,31.99,0.04
100,1,1,1745,0.015,0.851,18,2434,0.013,31.99,0.043
100,1,2,1762,0.014,0.899,16,2251,0.013,31.99,0.053
100,1,1,2889,0.012,0.894,12,1170,0.011,31.99,0.034
100,1,3,4552,0.016,0.903,17,1662,0.015,31.99,0.051
100,1,3,3294,0.015,0.869,20,1791,0.014,31.99,0.038
100,1,1,1213,0.011,0.999,10,419,0.011,34.52,2.245
100,1,1,3427,0.018,0.962,15,2427,0.018,36.63,0.165
100,1,1,2369,0.018,0.927,24,625,0.017,36.63,0.059
100,1,3,4374,0.018,0.871,17,618,0.017,36.63,0.042
100,1,1,3013,0.02,0.904,18,168,0.018,36.63,0.036
100,1,2,3167,0.019,0.873,17,764,0.018,36.63,0.03
100,1,1,2933,0.013,0.866,13,312,0.012,36.63,0.021
100,1,1,3267,0.012,0.966,16,1208,0.012,36.63,0.086
100,1,3,2401,0.014,0.939,25,1292,0.014,36.63,0.072
100,1,2,1094,0.015,0.989,18,867,0.015,36.63,0.232
100,1,2,1632,0.017,0.908,15,283,0.017,36.63,0.024
100,1,1,2981,0.011,0.868,17,505,0.01,36.63,0.022
100,1,1,3345,0.016,0.996,22,2086,0.016,31.99,1.335
100,1,3,2105,0.013,0.998,24,1671,0.013,28.58,2.205
100,1,2,2647,0.019,0.939,25,761,0.018,36.63,0.048
100,1,3,4654,0.015,0.912,16,110,0.014,36.63,0.022
100,1,1,4182,0.017,0.872,24,571,0.016,36.63,0.036
100,1,1,2623,0.02,0.871,17,1565,0.018,24.81,0.033
100,1,1,956,0.015,0.982,24,2494,0.015,36.63,0.321
100,1,2,4134,0.017,0.999,16,219,0.017,31.99,1.953
100,1,3,2670,0.017,0.866,15,1430,0.015,24.81,0.036
100,1,3,2850,0.016,0.853,23,2412,0.014,24.81,0.043
100,1,1,1621,0.014,0.909,11,2081,0.013,24.81,0.073
100,1,2,806,0.016,0.985,10,1238,0.016,36.63,0.256
100,1,1,2331,0.018,0.857,16,1578,0.016,24.81,0.039
100,1,1,2212,0.01,0.999,16,1460,0.01,36.8,4.354
100,1,2,4936,0.014,0.884,18,817,0.013,24.81,0.038
100,1,1,3312,0.012,0.879,19,1986,0.011,24.81,0.064
100,1,3,2907,0.016,0.921,22,1621,0.015,24.81,0.089
100,1,2,2555,0.018,0.919,23,1892,0.017,24.81,0.068
100,1,2,2810,0.013,0.947,23,579,0.013,24.81,0.045
100,1,3,2617,0.016,0.965,23,1475,0.016,24.81,0.117
100,1,3,3202,0.011,0.968,17,915,0.011,24.81,0.11
100,1,1,1878,0.02,0.86,24,928,0.02,24.81,0.032
100,1,2,1188,0.018,0.888,10,1762,0.017,24.81,0.047
100,1,1,809,0.011,0.964,12,1755,0.011,24.81,0.13
100,1,3,1820,0.019,0.972,15,1035,0.019,24.81,0.116
100,1,3,3887,0.01,0.995,25,113,0.01,24.81,0.397
100,1,1,2825,0.018,0.955,17,2126,0.018,24.81,0.115
100,1,1,2447,0.02,0.933,17,734,0.02,24.81,0.042
100,1,3,4376,0.013,0.898,12,896,0.012,24.81,0.059
100,1,3,3655,0.017,0.913,23,1769,0.017,24.81,0.099
100,1,3,4236,0.02,0.87,10,267,0.018,24.81,0.021
100,1,2,1753,0.017,0.987,18,1877,0.017,24.81,0.426
100,1,1,1392,0.014,0.856,22,2141,0.012,24.81,0.045
100,1,1,959,0.018,0.923,20,1881,0.018,24.81,0.068
100,1,2,3680,0.016,0.869,21,1244,0.016,24.81,0.034
100,1,1,4400,0.019,0.973,21,1015,0.019,24.81,0.15
100,1,3,992,0.018,0.854,17,216,0.016,24.81,0.021
100,1,2,1261,0.014,0.852,11,2354,0.012,24.81,0.046
100,1,3,3170,0.018,0.977,10,2108,0.018,24.81,0.265
100,1,3,3620,0.016,0.953,20,134,0.015,24.81,0.06
100,1,1,1466,0.011,0.866,25,1621,0.01,24.81,0.036
100,1,1,2803,0.018,0.86,24,1627,0.016,24.81,0.035
100,1,1,4961,0.018,0.957,11,2107,0.017,24.81,0.122
100,1,1,1779,0.011,0.936,13,1645,0.011,24.81,0.068
100,1,2,1967,0.019,0.959,10,389,0.019,24.81,0.08
100,1,3,4990,0.017,0.973,23,2227,0.017,24.81,0.253
100,1,1,3373,0.016,0.918,22,2326,0.015,24.81,0.093
100,1,2,2437,0.015,0.984,17,2120,0.015,24.81,0.433
100,1,1,1408,0.02,0.859,19,1286,0.018,24.81,0.04
100,1,1,3675,0.018,0.933,10,2091,0.017,24.81,0.097
100,1,2,1732,0.016,0.856,23,1830,0.015,29.61,0.03
100,1,3,1565,0.019,0.958,22,254,0.019,29.61,0.062
100,1,1,2718,0.016,0.959,23,1002,0.016,24.81,0.086
100,1,3,2655,0.012,0.876,14,1855,0.012,29.61,0.046
100,1,3,4698,0.017,0.929,15,2325,0.016,29.61,0.082
100,1,3,4979,0.012,0.921,23,796,0.011,29.61,0.038
100,1,3,1554,0.013,0.89,18,211,0.012,29.61,0.023
100,1,2,4659,0.019,0.955,19,1741,0.019,29.61,0.106
100,1,2,4535,0.012,0.877,11,394,0.012,29.61,0.026
100,1,3,3545,0.02,0.922,24,417,0.02,29.61,0.04
100,1,1,1995,0.012,0.886,10,1384,0.011,29.61,0.044
100,1,3,4591,0.018,0.989,19,1859,0.018,24.81,0.53
100,1,3,1419,0.017,0.851,22,880,0.015,29.61,0.033
100,1,3,4667,0.015,0.875,18,959,0.014,29.61,0.038
100,1,1,2106,0.013,0.943,21,2312,0.013,29.61,0.125
100,1,2,3373,0.017,0.929,17,303,0.017,29.61,0.05
100,1,2,3632,0.018,0.857,25,2187,0.016,29.61,0.056
100,1,3,933,0.01,0.877,10,628,0.009,29.61,0.057
100,1,1,1642,0.013,0.901,20,1411,0.013,29.61,0.056
100,1,3,4300,0.014,0.952,17,127,0.014,29.61,0.05
100,1,3,3943,0.01,0.91,24,933,0.01,29.61,0.043
100,1,3,4203,0.014,0.964,11,156,0.014,29.61,0.061
100,1,1,2500,0.016,0.972,21,432,0.016,29.61,0.078
100,1,2,3156,0.02,0.868,10,1228,0.019,29.61,0.048
100,1,1,1842,0.017,0.971,13,514,0.017,29.61,0.087
100,1,1,923,0.01,0.962,14,419,0.01,29.61,0.07
100,1,3,4255,0.012,0.906,14,1719,0.011,29.61,0.063
100,1,2,3997,0.014,0.869,17,1676,0.013,29.61,0.037
100,1,3,4028,0.011,0.915,17,1958,0.01,29.61,0.081
100,1,2,3916,0.014,0.857,25,1099,0.013,29.61,0.025
100,1,3,2752,0.012,0.905,25,2120,0.012,29.61,0.051
100,1,2,4040,0.017,0.939,14,2349,0.017,29.61,0.095
100,1,3,2967,0.014,0.923,12,136,0.013,29.61,0.032
100,1,1,4481,0.014,0.978,23,1673,0.014,29.61,0.222
100,1,1,3911,0.011,0.909,11,1675,0.011,29.61,0.06
100,1,3,4153,0.017,0.927,10,276,0.017,29.61,0.046
100,1,2,2675,0.012,0.889,13,1912,0.012,29.61,0.104
100,1,1,1801,0.014,0.999,16,518,0.014,36.63,2.621
100,1,2,3890,0.014,0.958,22,1543,0.013,29.61,0.242
100,1,1,1975,0.016,0.9,13,240,0.015,29.61,0.055
100,1,1,1324,0.01,0.938,18,207,0.01,29.61,0.038
100,1,1,1931,0.011,0.962,23,1242,0.011,29.61,0.174
100,1,3,2607,0.017,0.911,11,1423,0.016,29.61,0.06
100,1,2,3068,0.015,0.926,13,744,0.014,29.61,0.043
100,1,1,903,0.02,0.957,17,796,0.02,29.61,0.069
100,1,1,3936,0.01,0.873,20,1576,0.01,29.61,0.041
100,1,1,2020,0.016,0.941,20,1796,0.015,29.61,0.079
100,1,2,3128,0.014,0.878,25,1488,0.013,29.61,0.035
100,1,1,829,0.016,0.857,21,1346,0.014,29.61,0.031
100,1,3,1747,0.016,0.894,12,945,0.015,29.61,0.034
100,1,1,4050,0.019,0.936,23,226,0.018,29.61,0.031
100,1,1,4247,0.018,0.995,21,1999,0.018,24.81,1.242
100,1,3,3996,0.015,0.879,19,900,0.015,29.61,0.039
100,1,3,3489,0.011,0.943,23,1499,0.011,29.61,0.088
100,1,2,1767,0.012,0.916,19,704,0.012,29.61,0.042
100,1,2,1740,0.011,0.918,12,222,0.011,29.61,0.033
100,1,2,2442,0.017,0.981,15,1120,0.017,29.61,0.198
100,1,2,2705,0.012,0.977,23,211,0.012,29.61,0.094
100,1,2,3653,0.012,0.949,15,1328,0.012,29.61,0.092
100,1,3,1419,0.015,0.988,22,395,0.015,29.61,0.182
100,1,2,1470,0.019,0.969,18,2096,0.019,29.61,0.161
100,1,1,2265,0.02,0.994,12,1026,0.02,29.61,0.739
100,1,2,1888,0.012,0.869,25,1846,0.011,29.61,0.045
100,1,2,1788,0.015,0.983,19,1368,0.015,29.61,0.263
100,1,3,2078,0.016,0.946,22,1209,0.015,29.61,0.109
100,1,3,1994,0.018,0.936,10,2093,0.018,29.61,0.126
100,1,3,1618,0.016,0.873,13,1223,0.016,29.61,0.04
100,1,3,4696,0.018,0.969,19,2173,0.017,29.61,0.227
100,1,1,1033,0.011,0.983,22,791,0.011,29.61,0.187
100,1,2,2344,0.02,0.95,21,1622,0.02,29.61,0.091
100,1,3,3173,0.01,0.871,16,702,0.01,29.61,0.033
